address,lat,lng,point_name,city,state,KFC,Pizza Hut,7 Eleven Malaysia Sdn Bhd,Dominos,Starbucks,Kenny Rogers Roasters,Nandos,MarryBrown,Dommal Food Services Sdn Bhd,Mynews Retail Sdn Bhd,Restaurants,Property Management,Consultants,Legal,Barber & Beauty Salons,General,Clothing,Travel & Tourism,Others,Accomodation,tmn_name_1,tmn_lat_1,tmn_lng_1,tmn_majority_tenure_1,tmn_majority_type_1,tmn_median_price_1,tmn_name_2,tmn_lat_2,tmn_lng_2,tmn_majority_tenure_2,tmn_majority_type_2,tmn_median_price_2,tmn_name_3,tmn_lat_3,tmn_lng_3,tmn_majority_tenure_3,tmn_majority_type_3,tmn_median_price_3,tmn_fb_total_pop_1,tmn_fb_male_pop_1,tmn_fb_female_pop_1,tmn_fb_female_reproductive_pop_1,tmn_fb_youth_pop_1,tmn_fb_elder_pop_1,tmn_fb_child_pop_1,tmn_fb_total_pop_2,tmn_fb_male_pop_2,tmn_fb_female_pop_2,tmn_fb_female_reproductive_pop_2,tmn_fb_youth_pop_2,tmn_fb_elder_pop_2,tmn_fb_child_pop_2,tmn_fb_total_pop_3,tmn_fb_male_pop_3,tmn_fb_female_pop_3,tmn_fb_female_reproductive_pop_3,tmn_fb_youth_pop_3,tmn_fb_elder_pop_3,tmn_fb_child_pop_3,tmn_rwi_1,tmn_rwi_2,tmn_rwi_3,C_KFC,C_MarryBrown,C_Burger King,point_name2,point_name3
"Starbucks, Jalan Tun Ismail, Sri Dagangan G-15, Ground floor Kuantan 25000",3.815279,103.3296145,Starbucks,KUANTAN,PAHANG,1,1,1,1,1,1,1,0,0,0,100,45,25,71,20,49,43,36,58,60,"UNION, KUANTAN, PAHANG",3.81602,103.32994,FREEHOLD,TERRACEHOUSE,263000.0,"DESA BUNGA RAYA, KUANTAN, PAHANG",3.8143594,103.3293943,FREEHOLD,TERRACEHOUSE,280000.0,"LEE HWA, KUANTAN, PAHANG",3.8162195,103.3298525,FREEHOLD,TERRACEHOUSE,281060.0,1039.0,490.0,464.0,264.0,219.0,51.0,92.0,1039.0,490.0,464.0,264.0,219.0,51.0,92.0,1039.0,490.0,464.0,264.0,219.0,51.0,92.0,1.021,1.021,1.021,1,0,0,Starbucks,Parkson Corporation Sdn Bhd - Berjaya Megamall
"Starbucks, East Coast Mall No. GF-06, Alfresco Ground Floor Kuantan 25200",3.8180422,103.3259887,Starbucks,KUANTAN,PAHANG,1,1,1,1,1,1,1,0,0,0,93,45,25,70,20,49,43,35,61,59,"PERUMAHAN ATABARA PERDANA, KUANTAN, PAHANG",3.818276,103.325107,LEASEHOLD,TERRACEHOUSE,185000.0,"PERUMAHAN TAS PUTRA 6, KUANTAN, PAHANG",3.8171538,103.3252885,FREEHOLD,SEMI-D,320000.0,"KUANTAN JAYA, KUANTAN, PAHANG",3.817469,103.327407,FREEHOLD,TERRACEHOUSE,250000.0,1039.0,490.0,464.0,264.0,219.0,51.0,92.0,1039.0,490.0,464.0,264.0,219.0,51.0,92.0,1039.0,490.0,464.0,264.0,219.0,51.0,92.0,1.021,1.021,1.021,1,0,0,Starbucks,Clarins Sdn Bhd
"Starbucks, Jalan Tengku Abu Bakar No 1&2, Pusat Rekreasi, Teluk Cempedak Kuantan 25050",3.812388,103.37171109999998,Starbucks,KUANTAN,PAHANG,1,0,1,0,1,0,0,0,0,0,7,0,0,1,1,0,0,2,0,6,"PANTAI CEMPEDAK II, KUANTAN, PAHANG",3.812601,103.3720031,FREEHOLD,BUNGALOW,875000.0,"TELUK CEMPEDAK, KUANTAN, PAHANG",3.8119576,103.3725871,FREEHOLD,BUNGALOW,1400000.0,"TERUNTUM, KUANTAN, PAHANG",3.8088329,103.3663175,FREEHOLD,TERRACEHOUSE,380000.0,1039.0,490.0,464.0,264.0,219.0,51.0,92.0,1039.0,490.0,464.0,264.0,219.0,51.0,92.0,1039.0,490.0,464.0,264.0,219.0,51.0,92.0,1.196,1.196,1.196,1,0,0,Starbucks,"Urban Idea Sdn Bhd - (Shoplex Treeunder, Kuantan)"
"Starbucks, Jalan Tengku Abu Bakar No 1&2, Pusat Rekreasi, Teluk Cempedak Kuantan 25050",3.812388,103.37171109999998,Starbucks,KUANTAN,PAHANG,1,0,1,0,1,0,0,0,0,0,7,0,0,1,1,0,0,2,0,6,"PANTAI CEMPEDAK II, KUANTAN, PAHANG",3.812601,103.3720031,FREEHOLD,BUNGALOW,875000.0,"TELUK CEMPEDAK, KUANTAN, PAHANG",3.8119576,103.3725871,FREEHOLD,BUNGALOW,1400000.0,"TERUNTUM, KUANTAN, PAHANG",3.8088329,103.3663175,FREEHOLD,TERRACEHOUSE,380000.0,1039.0,490.0,464.0,264.0,219.0,51.0,92.0,1039.0,490.0,464.0,264.0,219.0,51.0,92.0,1039.0,490.0,464.0,264.0,219.0,51.0,92.0,1.196,1.196,1.196,1,0,0,Starbucks,"Urban Idea Sdn Bhd - (Shoplex Treeunder, Kuantan)"
"Starbucks, Lebuh Tengku Kudin 2, Gelugor Lot 1-01-17 Penang 11700",5.3766029,100.315726,Starbucks,TIMUR LAUT,PULAU PINANG,1,1,1,1,1,0,0,0,1,0,25,35,17,5,26,16,5,4,14,9,"DESA ELITE (ELITE HOMES), JELUTONG, PENANG",5.3763824,100.3153019,FREEHOLD,TERRACEHOUSE,1100000.0,"BAYSWATER RESORT, JELUTONG, PENANG",5.3766886,100.3145987,FREEHOLD,CONDOMINIUM,865000.0,"PLATINO CONDOMINIUM, JELUTONG, PENANG",5.3767017,100.3135259,FREEHOLD,CONDOMINIUM,1235000.0,4975.0,2252.0,2395.0,1472.0,946.0,392.0,287.0,4975.0,2252.0,2395.0,1472.0,946.0,392.0,287.0,4975.0,2252.0,2395.0,1472.0,946.0,392.0,287.0,1.757,1.757,1.757,1,0,0,Sushi King E-Gate,Starbucks
"Starbucks, 100, Persiaran Bayan Indah Lot 1F-91 & 92 QueensBay Mall Bayan Lepas 11900",5.3343638,100.3067053,Starbucks,TIMUR LAUT,PULAU PINANG,1,1,1,1,1,1,1,1,0,0,64,53,24,9,41,22,46,11,34,11,"BAYSTAR, BAYAN LEPAS, PENANG",5.33472,100.3079042,FREEHOLD,CONDOMINIUM,831368.5,"BAY GARDEN, BAYAN LEPAS, PENANG",5.336532900000001,100.3089228,FREEHOLD,SEMI-D,2614000.0,"LAVINIA, BAYAN LEPAS, PENANG",5.336016000000001,100.302367,FREEHOLD,APARTMENT,550000.0,1857.0,881.0,853.0,512.0,295.0,111.0,137.0,1857.0,881.0,853.0,512.0,295.0,111.0,137.0,1857.0,881.0,853.0,512.0,295.0,111.0,137.0,0.722,0.722,0.989,1,1,0,Butik PCB,Perbadanan Pengurusan Bayan Bay Shoplots C & D
"Starbucks, 100, Persiaran Bayan Indah Lot 1F-91 & 92 QueensBay Mall Bayan Lepas 11900",5.3343638,100.3067053,Starbucks,TIMUR LAUT,PULAU PINANG,1,1,1,1,1,1,1,1,0,0,64,53,24,9,41,22,46,11,34,11,"BAYSTAR, BAYAN LEPAS, PENANG",5.33472,100.3079042,FREEHOLD,CONDOMINIUM,831368.5,"BAY GARDEN, BAYAN LEPAS, PENANG",5.336532900000001,100.3089228,FREEHOLD,SEMI-D,2614000.0,"LAVINIA, BAYAN LEPAS, PENANG",5.336016000000001,100.302367,FREEHOLD,APARTMENT,550000.0,1857.0,881.0,853.0,512.0,295.0,111.0,137.0,1857.0,881.0,853.0,512.0,295.0,111.0,137.0,1857.0,881.0,853.0,512.0,295.0,111.0,137.0,0.722,0.722,0.989,1,1,0,Butik PCB,Perbadanan Pengurusan Bayan Bay Shoplots C & D
"Starbucks, 100, Persiaran Bayan Indah GF-36, Ground Floor Bayan Lepas 11900",5.3343638,100.3067053,Starbucks,TIMUR LAUT,PULAU PINANG,1,1,1,1,1,1,1,1,0,0,64,53,24,9,41,22,46,11,34,11,"BAYSTAR, BAYAN LEPAS, PENANG",5.33472,100.3079042,FREEHOLD,CONDOMINIUM,831368.5,"BAY GARDEN, BAYAN LEPAS, PENANG",5.336532900000001,100.3089228,FREEHOLD,SEMI-D,2614000.0,"LAVINIA, BAYAN LEPAS, PENANG",5.336016000000001,100.302367,FREEHOLD,APARTMENT,550000.0,1857.0,881.0,853.0,512.0,295.0,111.0,137.0,1857.0,881.0,853.0,512.0,295.0,111.0,137.0,1857.0,881.0,853.0,512.0,295.0,111.0,137.0,0.722,0.722,0.989,1,1,0,Butik PCB,Perbadanan Pengurusan Bayan Bay Shoplots C & D
"Starbucks, 100, Persiaran Bayan Indah GF-36, Ground Floor Bayan Lepas 11900",5.3343638,100.3067053,Starbucks,TIMUR LAUT,PULAU PINANG,1,1,1,1,1,1,1,1,0,0,64,53,24,9,41,22,46,11,34,11,"BAYSTAR, BAYAN LEPAS, PENANG",5.33472,100.3079042,FREEHOLD,CONDOMINIUM,831368.5,"BAY GARDEN, BAYAN LEPAS, PENANG",5.336532900000001,100.3089228,FREEHOLD,SEMI-D,2614000.0,"LAVINIA, BAYAN LEPAS, PENANG",5.336016000000001,100.302367,FREEHOLD,APARTMENT,550000.0,1857.0,881.0,853.0,512.0,295.0,111.0,137.0,1857.0,881.0,853.0,512.0,295.0,111.0,137.0,1857.0,881.0,853.0,512.0,295.0,111.0,137.0,0.722,0.722,0.989,1,1,0,Butik PCB,Perbadanan Pengurusan Bayan Bay Shoplots C & D
"Starbucks, South Bound  Seberang Prai 13600",5.337619999999999,100.4284328,Starbucks,SEBERANG PERAI TENGAH,PULAU PINANG,1,1,1,0,1,0,0,1,1,1,49,15,8,1,28,4,5,4,30,3,"TAMAN MENGKUDU, BUKIT MINYAK, PENANG",5.340203,100.4297347,FREEHOLD,SEMI-D,445000.0,"TAMAN JURU SETIA, JURU, PENANG",5.3338351999999984,100.4289852,FREEHOLD,CLUSTERHOUSE,630000.0,"TAMAN PELANGI, PERAI, PENANG",5.342651999999999,100.425874,LEASEHOLD,FLAT,58000.0,1502.0,725.0,679.0,449.0,273.0,100.0,72.0,566.0,273.0,254.0,145.0,90.0,41.0,48.0,1502.0,725.0,679.0,449.0,273.0,100.0,72.0,1.18,1.18,1.18,1,1,0,Pizza Hut,Opulent Odyssey Sdn Bhd
"Starbucks, Highway Auto-City Prai Industrial Estate 1821-G1 Perai 13600",5.3376196,100.4284333,Starbucks,SEBERANG PERAI TENGAH,PULAU PINANG,1,1,1,0,1,0,0,1,1,1,49,15,8,1,28,4,5,4,30,3,"TAMAN MENGKUDU, BUKIT MINYAK, PENANG",5.340203,100.4297347,FREEHOLD,SEMI-D,445000.0,"TAMAN JURU SETIA, JURU, PENANG",5.3338351999999984,100.4289852,FREEHOLD,CLUSTERHOUSE,630000.0,"TAMAN PELANGI, PERAI, PENANG",5.342651999999999,100.425874,LEASEHOLD,FLAT,58000.0,1502.0,725.0,679.0,449.0,273.0,100.0,72.0,566.0,273.0,254.0,145.0,90.0,41.0,48.0,1502.0,725.0,679.0,449.0,273.0,100.0,72.0,1.18,1.18,1.18,1,1,0,Pizza Hut,Opulent Odyssey Sdn Bhd
"Starbucks, Bukit Tengah  Bukit Mertajam 14000",5.3454689,100.434513,Starbucks,SEBERANG PERAI TENGAH,PULAU PINANG,1,1,1,0,1,0,0,0,1,1,50,18,10,2,44,8,6,4,29,2,"TAMAN SEJATI, BUKIT MERTAJAM, PENANG",5.3455309,100.4336856,FREEHOLD,TERRACEHOUSE,475000.0,"MUTIARA, BUKIT MERTAJAM, PENANG",5.343914,100.436975,FREEHOLD,CONDOMINIUM,145000.0,"TAMAN KRISTAL, BUKIT MERTAJAM, PENANG",5.3492402000000006,100.4356765,FREEHOLD,TERRACEHOUSE,37840.0,1502.0,725.0,679.0,449.0,273.0,100.0,72.0,1502.0,725.0,679.0,449.0,273.0,100.0,72.0,1502.0,725.0,679.0,449.0,273.0,100.0,72.0,1.18,1.18,1.18,1,0,0,Starbucks,Kozor Salon
"Starbucks, GF, Drive thru restaurant on Lot 70660 MK12, Daerah Barat Daya, Bayan Lepas Penang 11900",5.3007365,100.265524,Starbucks,BARAT DAYA,PULAU PINANG,0,0,1,1,0,0,0,0,0,0,6,10,3,3,3,5,0,1,11,3,"SOLARIA RESIDENCES, BAYAN LEPAS, PENANG",5.3004818,100.2654781,FREEHOLD,CONDOMINIUM,542500.0,"FIERAVISTA@ONE RESIDENCE, BAYAN LEPAS, PENANG",5.299477599999999,100.265229,FREEHOLD,CONDOMINIUM,680000.0,"DUA VILLAS @ ONE RESIDANCE, SUNGAI ARA, PENANG",5.302042399999999,100.266335,FREEHOLD,TERRACEHOUSE,1335000.0,1857.0,881.0,853.0,512.0,295.0,111.0,137.0,1857.0,881.0,853.0,512.0,295.0,111.0,137.0,1857.0,881.0,853.0,512.0,295.0,111.0,137.0,1.148,1.148,1.148,0,0,0,Big Thumb Travel & Tours Sdn Bhd,Grocery Store
"Starbucks, Domestic Airside Penang International Airport Lot L2A FB08. Bayan Lepas Penang 11900",5.2934292,100.2715154,Starbucks,BARAT DAYA,PULAU PINANG,0,0,1,1,0,0,0,0,0,0,9,14,2,5,6,8,1,5,50,3,"KAWASAN PENEMPATAN SEMULA MUTIARA PERDAN, BAYAN LEPAS, PENANG",5.2925393,100.2661034,FREEHOLD,SEMI-D,660000.0,"GERUDA, BAYAN LEPAS, PENANG",5.2952875,100.2634276,FREEHOLD,FLAT,155000.0,"FIERAVISTA@ONE RESIDENCE, BAYAN LEPAS, PENANG",5.299477599999999,100.265229,FREEHOLD,CONDOMINIUM,680000.0,1857.0,881.0,853.0,512.0,295.0,111.0,137.0,1857.0,881.0,853.0,512.0,295.0,111.0,137.0,1857.0,881.0,853.0,512.0,295.0,111.0,137.0,1.148,1.148,1.148,0,0,0,Intergrated Freighters Sdn Bhd,Central Air Cargo (Peninsula) Sdn Bhd
"Starbucks, Lot G08 & G08A  Bukit Mertajam 14000",5.31996,100.4779899,Starbucks,SEBERANG PERAI TENGAH,PULAU PINANG,1,1,1,0,1,1,1,0,0,0,29,18,7,4,50,16,15,1,32,2,"MENARA MAHKOTA IMPIAN, BUKIT MERTAJAM, PENANG",5.318672900000001,100.4761971,FREEHOLD,APARTMENT,390000.0,"TAMAN BUDIMAN, BUKIT MERTAJAM, PENANG",5.321194,100.4803499,FREEHOLD,FLAT,65000.0,"TAMAN SERI IMPIAN, BUKIT MERTAJAM, PENANG",5.320112,100.4819738,FREEHOLD,FLAT,60000.0,1992.0,940.0,924.0,533.0,310.0,139.0,123.0,1992.0,940.0,924.0,533.0,310.0,139.0,123.0,1992.0,940.0,924.0,533.0,310.0,139.0,123.0,1.048,1.048,0.977,1,0,0,TGV Cinemas ( AEON Bukit Mertajam),AEON Store
"Starbucks, GF-08, Kulim Central 1, Jalan Klc 1 Kulim 09000",5.385594,100.54650490000002,Starbucks,KULIM,KEDAH,1,1,0,1,0,0,0,0,0,0,12,8,2,5,3,12,2,3,11,3,"TAMAN DESA KASTURI, KULIM, KEDAH",5.3880668,100.5497715,FREEHOLD,SEMI-D,285000.0,"TAMAN SERAYA INDAH FASA 2, KULIM, KEDAH",5.3820467,100.5436058,FREEHOLD,TERRACEHOUSE,170000.0,"TAMAN SERAYA INDAH FASA 1, KULIM, KEDAH",5.3820467,100.5436058,FREEHOLD,BUNGALOW,175000.0,2668.0,1186.0,1102.0,618.0,430.0,124.0,196.0,2668.0,1186.0,1102.0,618.0,430.0,124.0,196.0,2668.0,1186.0,1102.0,618.0,430.0,124.0,196.0,0.984,1.317,1.317,1,0,0,Sri Awona Sdn Bhd,Prism Optical Sdn. Bhd.
"Starbucks, Jalan Fuad Stephen Lot No. 8, Ground & 1st Floor Block C Kota Kinabalu 88000",5.9790789,116.070876,Starbucks,KOTA KINABALU,SABAH,1,1,1,0,1,1,1,1,0,0,91,63,50,76,43,47,62,118,55,122,"PELAGOS DESIGNER SUITES @ WATERFRONT, KOTA KINABALU, SABAH",5.979375,116.071176,LEASEHOLD,CONDOMINIUM,720000.0,"BEAUTY GDN, KOTA KINABALU, SABAH",5.978085999999999,116.071847,LEASEHOLD,TERRACEHOUSE,590000.0,"KOMPLEKS SINSURAN, KOTA KINABALU, SABAH",5.9803563,116.0727877,LEASEHOLD,FLAT,350000.0,2776.0,1249.0,1206.0,754.0,727.0,77.0,245.0,2776.0,1249.0,1206.0,754.0,727.0,77.0,245.0,2776.0,1249.0,1206.0,754.0,727.0,77.0,245.0,1.182,1.182,1.182,1,1,1,Starbucks,Vincci
"Starbucks, Jalan Fuad Stephen Unit G35, Ground Floor Kota Kinabalu 88000",5.977702099999999,116.0689336,Starbucks,KOTA KINABALU,SABAH,1,1,1,0,1,1,1,1,0,0,92,63,46,77,44,47,62,117,56,124,"MARINA COURT RESORT CONDOMINIUM, KOTA KINABALU, SABAH",5.9763867,116.0693976,LEASEHOLD,CONDOMINIUM,750000.0,"API-API CENTRE, KOTA KINABALU, SABAH",5.975487999999999,116.0690692,LEASEHOLD,APARTMENT,370000.0,"PELAGOS DESIGNER SUITES @ WATERFRONT, KOTA KINABALU, SABAH",5.979375,116.071176,LEASEHOLD,CONDOMINIUM,720000.0,2776.0,1249.0,1206.0,754.0,727.0,77.0,245.0,2776.0,1249.0,1206.0,754.0,727.0,77.0,245.0,2776.0,1249.0,1206.0,754.0,727.0,77.0,245.0,1.182,1.182,1.182,1,1,1,Starbucks,Toledo Fashion Sdn Bhd
"Starbucks, Suria Sabah Shopping Mall G-2 & G-69, Ground Floor Kota Kinabalu 88000",5.9876953,116.07789479999998,Starbucks,KOTA KINABALU,SABAH,1,1,0,0,1,1,1,1,0,0,78,55,41,58,36,40,49,106,51,102,"JESSELTON RESIDENCES, KOTA KINABALU, SABAH",5.988812599999999,116.0781929,LEASEHOLD,CONDOMINIUM,1100000.0,"JESSELTON POINT HOTEL, KOTA KINABALU, SABAH",5.9897066,116.0791934,LEASEHOLD,SERVICE RESIDENCE,910000.0,"SIGNAL HILL (BUKIT BENDERA), KOTA KINABALU, SABAH",5.9856017,116.0791473,LEASEHOLD,CONDOMINIUM,1197500.0,2776.0,1249.0,1206.0,754.0,727.0,77.0,245.0,2776.0,1249.0,1206.0,754.0,727.0,77.0,245.0,2776.0,1249.0,1206.0,754.0,727.0,77.0,245.0,0.421,0.421,1.182,1,1,1,Starbucks,Maxis Centre (Orange Mobile - Suria Sabah Shopping Mall)
"Starbucks, No. 1, Jalan Centre Point Lot No. P37, 4th Floor Kota Kinabalu 88000",5.9786328,116.0721898,Starbucks,KOTA KINABALU,SABAH,1,1,1,0,1,1,1,1,0,0,90,63,50,77,44,47,62,119,56,121,"BEAUTY GDN, KOTA KINABALU, SABAH",5.978085999999999,116.071847,LEASEHOLD,TERRACEHOUSE,590000.0,"PELAGOS DESIGNER SUITES @ WATERFRONT, KOTA KINABALU, SABAH",5.979375,116.071176,LEASEHOLD,CONDOMINIUM,720000.0,"KOMPLEKS SINSURAN, KOTA KINABALU, SABAH",5.9803563,116.0727877,LEASEHOLD,FLAT,350000.0,2776.0,1249.0,1206.0,754.0,727.0,77.0,245.0,2776.0,1249.0,1206.0,754.0,727.0,77.0,245.0,2776.0,1249.0,1206.0,754.0,727.0,77.0,245.0,1.182,1.182,1.182,1,1,1,The Body Shop (Malaysia) Sdn Bhd,Starbucks
"Starbucks, G33B & G33C, Ground Floor Imago KK Times Square Kota Kinabalu 88100",5.9714822,116.0661742,Starbucks,KOTA KINABALU,SABAH,1,1,1,0,1,0,1,1,0,0,88,61,45,76,44,44,57,113,52,115,"KK TIMES SQUARE PHASE 2C, KOTA KINABALU, SABAH",5.9699316,116.0665816,LEASEHOLD,CONDOMINIUM,850000.0,"TAMAN MELAWA JAYA PH 2, KOTA KINABALU, SABAH",5.9699316,116.0665816,LEASEHOLD,APARTMENT,227500.0,"KK TIMES SQUARE PHASE 2B, KOTA KINABALU, SABAH",5.9699316,116.0665816,LEASEHOLD,CONDOMINIUM,600000.0,2776.0,1249.0,1206.0,754.0,727.0,77.0,245.0,2776.0,1249.0,1206.0,754.0,727.0,77.0,245.0,2776.0,1249.0,1206.0,754.0,727.0,77.0,245.0,1.182,1.182,1.182,1,1,1,Starbucks,Syarikat Kapasi Sdn Bhd
"Starbucks, Off Jalan Damai, Luyang Lobby A, Lot 2&3 Kota Kinabalu 88300",5.96142,116.0883041,Starbucks,KOTA KINABALU,SABAH,1,1,0,0,1,0,0,0,0,0,37,41,57,35,27,26,15,40,40,22,"TAMAN SINAR (TAMAN FOO LOONG), KOTA KINABALU, SABAH",5.960086,116.08931409999998,LEASEHOLD,TERRACEHOUSE,720000.0,"TAMAN FRIENDLY PH 3, KOTA KINABALU, SABAH",5.9596290000000005,116.087183,LEASEHOLD,TERRACEHOUSE,575000.0,"TAMAN SEPUTEH, KOTA KINABALU, SABAH",5.963774,116.089555,LEASEHOLD,TERRACEHOUSE,680000.0,2776.0,1249.0,1206.0,754.0,727.0,77.0,245.0,2776.0,1249.0,1206.0,754.0,727.0,77.0,245.0,2776.0,1249.0,1206.0,754.0,727.0,77.0,245.0,1.009,1.009,1.009,1,0,1,Starbucks,KPJ Healthcare Behad
"Starbucks, Jalan Lintas Luyang Lot No. 4, Ground Floor Kota Kinabalu 88300",5.9615698,116.09730729999998,Starbucks,KOTA KINABALU,SABAH,1,1,0,0,1,0,0,0,0,0,34,37,52,28,21,23,14,30,37,15,"TAMAN SERI RASA, KOTA KINABALU, SABAH",5.964449999999999,116.0937922,LEASEHOLD,TERRACEHOUSE,720000.0,"FOOK TIN VILLA, KOTA KINABALU, SABAH",5.959086000000001,116.0924371,LEASEHOLD,SEMI-D,675000.0,"VIP LOT, KOTA KINABALU, SABAH",5.9635928,116.1030489,FREEHOLD,BUNGALOW,117257.0,2776.0,1249.0,1206.0,754.0,727.0,77.0,245.0,2776.0,1249.0,1206.0,754.0,727.0,77.0,245.0,2776.0,1249.0,1206.0,754.0,727.0,77.0,245.0,1.009,1.009,1.009,1,0,1,Starbucks,Power Game
"Starbucks, Kota Kinabalu International Airport L3A01, Level 3, Airside, Terminal 1 Kota Kinabalu 88740",5.924639,116.05064509999998,Starbucks,PENAMPANG,SABAH,1,0,0,0,1,0,0,1,0,0,10,9,4,0,0,3,1,4,5,0,"MILLENNIUM COURT, PENAMPANG, SABAH",5.9195163,116.0583428,LEASEHOLD,APARTMENT,288500.0,"TAMAN FRIENDSHIP PH 3, KOTA KINABALU, SABAH",5.914581999999999,116.0497102,LEASEHOLD,TERRACE HOUSE,460000.0,"TAMAN JUMBO, PENAMPANG, SABAH",5.913355999999999,116.048601,LEASEHOLD,FLAT,170000.0,1887.0,844.0,821.0,505.0,318.0,69.0,166.0,1462.0,691.0,631.0,369.0,278.0,44.0,140.0,1462.0,691.0,631.0,369.0,278.0,44.0,140.0,0.823,0.823,0.823,1,1,0,McDonald's,OldTown White Coffee KKIA
"Starbucks, Jalan Sulaman G-832 & F-832 - Ground & First Floor Kota Kinabalu 88000",6.0358375,116.1293626,Starbucks,KOTA KINABALU,SABAH,1,1,0,0,1,1,0,1,0,0,14,1,3,2,0,1,4,0,2,3,"ONE BORNEO TOWER B, KOTA KINABALU, SABAH",6.0368775,116.1297832,LEASEHOLD,CONDOMINIUM,356500.0,"ONE BORNEO PRINCE TOWER, KOTA KINABALU, SABAH",6.037240199999999,116.1292038,LEASEHOLD,CONDOMINIUM,737500.0,"ONE BORNEO TOWER A, KOTA KINABALU, SABAH",6.036626399999999,116.130733,LEASEHOLD,CONDOMINIUM,330000.0,2776.0,1249.0,1206.0,754.0,727.0,77.0,245.0,2776.0,1249.0,1206.0,754.0,727.0,77.0,245.0,2776.0,1249.0,1206.0,754.0,727.0,77.0,245.0,1.355,1.355,1.355,1,1,0,Starbucks,Famous Amos
"Starbucks, Plaza Merdeka,88 Jalan Pearl Lot G-46, Ground Floor Kuching 93000",1.5580272,110.3442788,Starbucks,KUCHING,SARAWAK,1,1,1,0,1,0,0,1,0,0,52,51,22,67,15,20,41,50,63,68,"TAMAN SASA, KUCHING, SARAWAK",1.558619,110.344102,LEASEHOLD,TERRACEHOUSE,300000.0,"GIGANTIC FINSBURY HOME, KUCHING, SARAWAK",1.5596034,110.3447998,LEASEHOLD,TERRACEHOUSE,322499.5,"TAMAN JOO CHUAN, KUCHING, SARAWAK",1.5594894,110.3459355,LEASEHOLD,SEMI-D,317500.0,1021.0,487.0,472.0,264.0,201.0,63.0,79.0,1021.0,487.0,472.0,264.0,201.0,63.0,79.0,1021.0,487.0,472.0,264.0,201.0,63.0,79.0,1.171,1.171,1.171,1,1,0,Starbucks,Parkson
"Starbucks, Plaza Merdeka,88 Jalan Pearl Lot G-46, Ground Floor Kuching 93000",1.5580272,110.3442788,Starbucks,KUCHING,SARAWAK,1,1,1,0,1,0,0,1,0,0,52,51,22,67,15,20,41,50,63,68,"TAMAN SASA, KUCHING, SARAWAK",1.558619,110.344102,LEASEHOLD,TERRACEHOUSE,300000.0,"GIGANTIC FINSBURY HOME, KUCHING, SARAWAK",1.5596034,110.3447998,LEASEHOLD,TERRACEHOUSE,322499.5,"TAMAN JOO CHUAN, KUCHING, SARAWAK",1.5594894,110.3459355,LEASEHOLD,SEMI-D,317500.0,1021.0,487.0,472.0,264.0,201.0,63.0,79.0,1021.0,487.0,472.0,264.0,201.0,63.0,79.0,1021.0,487.0,472.0,264.0,201.0,63.0,79.0,1.171,1.171,1.171,1,1,0,Starbucks,Parkson
"Starbucks, Lot 7196, Section 64, Kuching Town Land Lot G10 First Floor Kuching 93350",1.535326,110.357592,Starbucks,KUCHING,SARAWAK,1,1,1,0,1,1,1,0,0,1,28,25,19,21,13,12,31,14,22,27,"ST3 SHOPPING MALL, KUCHING, SARAWAK",1.5360097,110.3561021,LEASEHOLD,SERVICERESIDENCE,700000.0,"UPLANDE PARK, KUCHING, SARAWAK",1.5360968000000002,110.3560728,LEASEHOLD,SEMI-D,1250000.0,"VICTORIA PARK, KUCHING, SARAWAK",1.5338311000000002,110.3563839,LEASEHOLD,SEMI-D,380000.0,1021.0,487.0,472.0,264.0,201.0,63.0,79.0,1021.0,487.0,472.0,264.0,201.0,63.0,79.0,1021.0,487.0,472.0,264.0,201.0,63.0,79.0,1.272,1.272,1.272,1,0,0,Starbucks,The Spring Shopping Mall
"Starbucks, Precint 88, Jalan Song Unit G1 & F1, Ground & First Floor Kuching 93350",1.5169707,110.3670377,Starbucks,KUCHING,SARAWAK,1,1,1,0,1,1,1,0,0,0,31,18,14,13,7,11,16,4,17,10,"LEGEND HILL, KUCHING, SARAWAK",1.5177079,110.366467,LEASEHOLD,TERRACEHOUSE,375000.0,"TAMAN SONG, KUCHING, SARAWAK",1.5174794,110.3650961,LEASEHOLD,TERRACEHOUSE,608000.0,"JALAN SONG, KUCHING, SARAWAK",1.5174794,110.3650961,LEASEHOLD,SEMI-D,950000.0,1021.0,487.0,472.0,264.0,201.0,63.0,79.0,1021.0,487.0,472.0,264.0,201.0,63.0,79.0,1021.0,487.0,472.0,264.0,201.0,63.0,79.0,1.272,1.272,1.272,1,0,0,Starbucks,Beauty Aspiration Sdn. Bhd.
